,std_total-2017-07-01-2017-10-31,year_rate-2017-07-01-2017-10-31
0,7.858045746883119e-05,0.02564699368825883
1,7.85804574690928e-05,0.025646993688259165
2,7.858045746898367e-05,0.025646993688262027
3,7.858045746895906e-05,0.025646993688262027
4,7.858045746901128e-05,0.02564699368825858
5,7.858045746891266e-05,0.025646993688262572
6,0.0367589692820931,0.08790254531008383
7,0.0486272553105297,0.147256054128216
8,0.048627255310529825,0.147256054128216
9,0.0370483515541937,0.08748574453975809
10,0.0370483515541937,0.08748574453975809
11,0.036756450723257054,0.0878589314235221
12,0.027607607171405545,0.028810867582920206
13,0.048627255310529846,0.14725605412821577
14,0.03676694398740563,0.08794185083539116
15,7.858045746901128e-05,0.02564699368825858
16,0.02760760717140508,0.028810867582919012
17,0.07096619787273564,0.2445858632713128
18,0.038592932240606614,0.09888481254454912
19,0.0414479313054897,0.09990287944698734
20,0.030752879212286473,0.04468312246894955
21,0.029013670775208788,0.03443522346652189
22,0.048617734074739426,0.14724396413601656
23,0.0709754063018041,0.24457483039789274
24,0.03676979790792138,0.0879676150776303
25,7.858045746891266e-05,0.025646993688262572
26,0.0367589692820931,0.08790254531008383
27,0.0486272553105297,0.147256054128216
28,0.048627255310529825,0.147256054128216
29,0.051011478361731644,0.14417859075849918
30,0.0370483515541937,0.08748574453975809
31,0.048627255310529825,0.147256054128216
32,0.06965076542960724,0.21112768690613065
33,0.06965888389742131,0.21115195159681072
34,0.04863129663796849,0.14725268413221287
35,0.03676979790792138,0.0879676150776303
36,0.03678493751975453,0.088058936893744
37,0.07096619787273564,0.2445858632713128
38,0.07096779428396845,0.24455934065693027
39,0.0414479313054897,0.09990287944698734
40,0.0414479313054897,0.09990287944698734
41,0.038592932240606614,0.09888481254454912
42,0.07096619787273564,0.2445858632713128
43,0.0709754063018041,0.24457483039789274
44,0.06964546902032516,0.21113528512025576
45,7.858045746891266e-05,0.025646993688262572
46,0.048627255310529846,0.14725605412821577
47,0.06965076542960724,0.21112768690613065
48,0.048627255310529825,0.147256054128216
49,0.051011478361731644,0.14417859075849918
50,0.0370483515541937,0.08748574453975809
51,0.036756450723257054,0.0878589314235221
52,0.0486272553105297,0.147256054128216
53,0.06965888389742131,0.21115195159681072
54,0.06965593172359544,0.2111104039679394
55,0.03676979790792138,0.0879676150776303
56,0.03678493751975453,0.088058936893744
57,0.07096619787273564,0.2445858632713128
58,0.07096779428396845,0.24455934065693027
59,0.030752879212286473,0.04468312246894955
60,0.030752879212286473,0.04468312246894955
61,0.029013670775208788,0.03443522346652189
62,0.07096619787273564,0.2445858632713128
63,0.0709754063018041,0.24457483039789274
64,0.027602080808012155,0.028825890744133525
65,7.858045746891266e-05,0.025646993688262572
66,0.0367589692820931,0.08790254531008383
67,0.06965076542960724,0.21112768690613065
68,0.048627255310529825,0.147256054128216
69,0.0752206588450082,0.2039843350042238
70,0.0370483515541937,0.08748574453975809
71,0.027607607171405403,0.028810867582920206
72,0.0486272553105297,0.147256054128216
73,0.06965888389742131,0.21115195159681072
74,0.03676694398740563,0.08794185083539116
75,7.858045746901128e-05,0.02564699368825858
76,0.02760760717140508,0.028810867582919012
77,0.07096619787273564,0.2445858632713128
78,0.04861958964324836,0.14836042602394817
79,0.030752879212286473,0.04468312246894955
80,0.030752879212286473,0.04468312246894955
81,0.029013670775208788,0.03443522346652189
82,0.048617734074739426,0.14724396413601656
83,0.04863524863358659,0.1472802873002161
84,0.03676979790792138,0.0879676150776303
85,0.04863129663796849,0.14725268413221287
86,0.0367589692820931,0.08790254531008383
87,0.0486272553105297,0.147256054128216
88,0.048627255310529825,0.147256054128216
89,0.051011478361731644,0.14417859075849918
90,0.0370483515541937,0.08748574453975809
91,0.036756450723257054,0.0878589314235221
92,0.0486272553105297,0.147256054128216
93,0.06965888389742131,0.21115195159681072
94,0.04863129663796849,0.14725268413221287
95,7.858045746901128e-05,0.02564699368825858
96,0.03678493751975453,0.088058936893744
97,0.048617734074739426,0.14724396413601656
98,0.04861958964324836,0.14836042602394817
99,0.0414479313054897,0.09990287944698734
